0	2849098	5328546253684121	5328546250835023
Average time spent by a process in barrier 0 (in nanoseconds): 2412366.000000

0	21763	5328546253804280	5328546253782517
Average time spent by a process in barrier 1 (in nanoseconds): 80001.200000

0	16942	5328546253859906	5328546253842964
Average time spent by a process in barrier 2 (in nanoseconds): 42456.900000

0	11640	5328546253904375	5328546253892735
Average time spent by a process in barrier 3 (in nanoseconds): 37384.500000

0	11790	5328546253949434	5328546253937644
Average time spent by a process in barrier 4 (in nanoseconds): 27218.300000

0	19125	5328546254003733	5328546253984608
Average time spent by a process in barrier 5 (in nanoseconds): 33829.300000

0	10627	5328546254051590	5328546254040963
Average time spent by a process in barrier 6 (in nanoseconds): 52117.000000

0	9619	5328546254121731	5328546254112112
Average time spent by a process in barrier 7 (in nanoseconds): 34492.300000

7	47278	5328546254945745	5328546254898467
8	42276	5328546254894115	5328546254851839
8	37326	5328546254948211	5328546254910885
Average time spent by a process in barrier 18 (in nanoseconds): 37371.900000

0	9017	5328546254896450	5328546254887433
Average time spent by a process in barrier 19 (in nanoseconds): 42179.800000

0	11522	5328546254950136	5328546254938614
Average time spent by a process in barrier 20 (in nanoseconds): 37574.100000

0	111551	44355	5328546254899330	5328546254854975
1	36535	5328546254946314	5328546254909779
1	31474	5328546254988310	5328546254956836
2	46016	5328546254895604	5328546254849588
2	40286	5328546254948729	5328546254908443
2	33940	5328546254987973	5328546254954033
3	50472	5328546254898967	5328546254848495
3	38098	5328546254945702	5328546254907604
3	35067	5328546254986694	5328546254951627
4	41910	5328546254947998	5328546254906088
4	31010	5328546254987393	5328546254956383
5	47137	5328546254945745	5328546254898608
5	37664	5328546254986986	5328546254949322
9	36707	5328546254944836	5328546254908129
9	35157	5328546254986763	5328546254951606
9	189864	53285462551833006	38942	5328546254944206	5328546254905264
6	30149	5328546254985763	5328546254955614
6	187231	5328546255183232	5328546254996001
6	18558	5328546255217451	5328546255198893
6	20843	5328546255247265	5328546255226422
5	194281	5328546255184849	5328546254990568
5	28802	5328546255218802	5328546255190000
5	26365	5328546255248844	5328546255222479
7	34375	5328546254986881	5328546254952506
7	191645	5328546255184841	5328546254993196
7	26756	5328546255218568	5328546255191812
7	23849	5328546255248690	5328546255224841
8	33897	5328546254990356	5328546254956459
8	187708	5328546255186275	5328546254998567
8	20819	5328546255220110	5328546255199291
8	21205	5328546255249706	5328546255228501
	5328546254992043	5328546254980888
Average time spent by a process in barrier 21 (in nanoseconds): 31388.800000

0	12080	5328546255187773	5328546255175693
Average time spent by a process in barrier 22 (in nanoseconds): 172292.400000

0	11023	5328546255224945	5328546255213922
Average time spent by a process in barrier 23 (in nanoseconds): 21330.600000

0	7192	5328546255250917	5328546255243725
Average time spent by a process in barrier 24 (in nanoseconds): 21735.100000

1	186260	5328546255185572	5328546254999312
1	19319	5328546255219363	5328546255200044
1	23154	5328546255248599	5328546255225445
1	17956	5328546255273683	5328546255255727
2	192648	5328546255186408	5328546254993760
2	22864	5328546255219010	5328546255196146
2	22761	5328546255249902	5328546255227141
2	18686	5328546255274884	5328546255256198
3	192282	5328546255184880	5328546254992598
3	26482	5328546255219371	5328546255192889
3	22984	5328546255248865	5328546255225881
3	18959	5328546255274000	5328546255255041
4	188925	5328546255185923	5328546254996998
4	18804	5328546255219095	5328546255200291
4	22276	5328546255249544	5328546255227268
4	18031	5328546255274582	5328546255256551
4	19842	5328546255301997	5328546255282155
	5328546254993436
9	19879	5328546255217450	5328546255197571
9	26722	5328546255247947	5328546255221225
9	20221	5328546255272496	5328546255252275
9	26176	5328546255302134	5328546255275958
4	24570	5328546255333438	5328546255308868
4	15868	5328546255358382	5328546255342514
6	16701	5328546255272358	5328546255255657
6	18110	5328546255299192	5328546255281082
6	24347	5328546255332419	5328546255308072
6	14368	5328546255356107	5328546255341739
6	17582	5328546255381322	5328546255363740
5	21801	5328546255274006	5328546255252205
5	23815	5328546255301244	5328546255277429
5	29745	5328546255334248	5328546255304503
5	19424	5328546255357149	5328546255337725
5	21931	5328546255382630	5328546255360699
7	19330	5328546255273683	5328546255254353
7	20922	5328546255300801	5328546255279879
7	27446	5328546255334020	5328546255306574
7	16327	5328546255356842	5328546255340515
7	19567	5328546255382059	5328546255362492
8	17634	5328546255275170	5328546255257536
8	18731	5328546255301876	5328546255283145
8	19902	5328546255333241	5328546255313339
8	17021	5328546255359122	5328546255342101
8	17058	5328546255384134	5328546255367076
0	6661	5328546255275948	5328546255269287
Average time spent by a process in barrier 25 (in nanoseconds): 17598.000000

0	7121	5328546255302972	5328546255295851
